# Det2
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight Edep VisibleEdep Ntracks
177.419 -1027.67 -50 -0.0584469 -0.125815 0.431757 54.4299 22 54980373 1001 1 1 0.395672 0.395672 8 
-899.589 1226.5 -50 -0.051794 0.07056 0.884149 51.2234 22 55002816 1001 1 1 0 0 1 
-688.329 963.46 -50 -0.0317194 0.0574121 0.887365 51.0509 22 55031567 1001 1 1 0.129145 0.129145 2 
1059.26 1979.07 -50 0.120258 0.184505 1.60367 52.9509 22 55031937 1001 1 1 0.864805 0.864805 3 
-526.954 -847.826 -50 -0.0626735 -0.0909126 1.59569 50.8388 22 55136482 1001 1 1 0 0 1 
476.366 1144.78 -50 0.121313 -0.0756731 1.02412 52.9398 22 55161126 1001 1 1 0 0 1 
761.215 -1526.54 -50 0.0491955 -0.121796 1.02051 51.537 22 55225332 1001 1 1 0 0 1 
-487.147 1614.22 -50 -0.0252618 0.0875692 0.721921 51.4102 22 55249893 1001 1 1 0.152547 0.152547 2 
288.776 1553.76 -50 0.00619443 0.0214204 0.110781 52.1594 22 55314224 1001 1 1 0.0567523 0.0567523 5 
542.899 1461.6 -50 0.0748432 0.158563 1.3996 52.0024 22 55318758 1001 1 1 0 0 1 
727.855 -520.805 -50 0.0827056 -0.0961344 1.85587 51.4403 22 55330873 1001 1 1 0 0 1 
-25.3501 -348.561 -50 -0.0254719 0.00336108 0.344843 51.612 22 55337794 1011 1 1 0.0624909 0.0624909 2 
738.047 -180.217 -50 0.100021 0.140947 1.21294 51.8064 22 55352073 1001 1 1 0 0 1 
1874.52 -1760.48 -50 0.0719294 -0.066466 0.50609 53.1763 22 55353245 1001 1 1 0.163161 0.163161 3 
58.0006 -1860.64 -50 -0.00290182 -0.0850437 0.624738 52.6518 22 55397980 1001 1 1 0 0 1 
-31.1235 581.94 -50 0.0028636 0.0586635 1.3656 52.763 22 55526311 1001 1 1 0 0 1 
1349.05 -1558.12 -50 0.0761779 -0.0822601 0.78777 51.4904 22 55609126 1017 1 1 0.357996 0.357996 3 
-156.64 1742.28 -50 -0.00999938 0.0949837 0.736925 51.5628 22 55623534 1001 1 1 0 0 1 
-546.719 1949.69 -50 -0.0133075 0.0705148 0.458094 51.9316 22 55626412 1001 1 1 0 0 1 
1563.16 -615.222 -50 0.0403749 -0.0137766 0.473357 51.7462 22 55903075 1001 1 1 0.408538 0.408538 6 
-400.865 -48.1677 -50 -0.00800987 -0.00122566 0.525864 52.8339 22 55925800 1001 1 1 0.164581 0.164581 2 
-799.329 -333.256 -50 -0.0215388 -0.0100017 0.589367 51.4206 22 55941912 1001 1 1 0.505371 0.505371 7 
-756.407 1563.72 -50 -0.0715882 0.105354 1.03144 51.5309 22 55941928 1001 1 1 0.459138 0.459138 4 
671.667 -771.33 -50 0.0716392 -0.0791476 1.7891 50.8989 22 55952791 1001 1 1 1.70634 1.70634 7 
928.847 -212.166 -50 -0.0012173 0.0687798 0.577511 52.8302 22 55990119 1001 1 1 0.466156 0.466156 5 
687.751 783.327 -50 0.0268166 0.0571739 0.815862 51.7399 22 55994261 1001 1 1 0.605094 0.605094 3 
-887.113 652.317 -50 -0.049337 0.0301506 0.726074 51.3786 22 56020894 1001 1 1 0 0 1 
153.14 1536.59 -50 0.00302554 0.0665672 0.571187 52.2728 22 56220968 1001 1 1 0 0 1 
-804.297 80.0854 -50 -0.0796726 0.0105735 1.2787 51.1725 22 56227125 1008 1 1 0 0 1 
1081.37 1718.69 -50 -0.0249198 0.037853 0.640917 51.9317 22 56327223 1001 1 1 0.226198 0.226198 2 
-760.806 211.811 -50 -0.0569253 0.0366461 1.20367 51.5194 22 56358775 1001 1 1 0 0 1 
-799.057 1931.41 -50 -0.028575 0.066807 0.514526 51.5884 22 56449893 1001 1 1 0.38806 0.38806 4 
1549.73 1468.76 -50 0.110627 0.112457 1.18554 51.49 22 56466168 1001 1 1 0 0 1 
-533.305 1462.94 -50 -0.0650742 0.181815 1.81685 51.0483 22 56501040 1001 1 1 0 0 1 
682.766 659.876 -50 -0.0168418 0.096891 0.521774 52.5202 22 56569670 1001 1 1 0 0 1 
-1948.98 -377.786 -50 -0.201573 0.0307837 0.746589 52.8749 22 56598433 1001 1 1 0 0 1 
1568 345.002 -50 0.048877 0.013393 0.392629 51.5501 22 56649402 1001 1 1 0 0 1 
-259.349 1354.92 -50 0.074914 0.134094 0.497765 55.1124 22 56662647 1001 1 1 0.0470933 0.0470933 2 
-665.974 1729.2 -50 -0.0201885 0.0689121 0.5951 51.354 22 56680827 1001 1 1 0 0 1 
-1926.25 1911.55 -50 -0.216984 0.20527 1.4858 51.9842 22 56689202 1001 1 1 0.591081 0.591081 3 
-1397.96 -879.591 -50 -0.090472 -0.0632265 0.896979 51.4417 22 56734476 1001 1 1 0.860542 0.860542 12 
1360.45 -1242.15 -50 0.0884951 -0.0773576 1.07792 52.8092 22 56828376 1001 1 1 0.831858 0.831858 2 
-1980.43 1188.65 -50 -0.0831614 0.0527268 0.313735 53.999 22 56915835 1001 1 1 0.328781 0.328781 9 
-1674.12 -1809.86 -50 -0.0503638 -0.0591118 0.462932 51.7594 22 56947823 1001 1 1 0 0 1 
-641.017 1183.98 -50 -0.0776951 0.127296 1.75255 51.0498 22 56966532 1001 1 1 0 0 1 
465.126 1491.65 -50 0.00962742 0.0401081 0.384486 51.4743 22 56993504 1001 1 1 0 0 1 
1060.17 722.166 -50 0.0594518 0.0514578 0.975776 51.1168 22 57061855 1001 1 1 0 0 1 
-575.268 199.302 -50 -0.0451477 0.00536133 1.5049 52.613 22 57259345 1001 1 1 1.32043 1.32043 4 
-1057.46 1638.25 -50 -0.0605104 0.137653 1.08696 51.9949 22 57399317 1001 1 1 0 0 1 
1070.65 1113.47 -50 0.067252 0.0552589 0.754081 51.7448 22 57524823 1001 1 1 0.583275 0.583275 3 
-465.374 1092.83 -50 -0.0552608 0.0986104 1.14916 51.7769 22 57748028 1001 1 1 1.15464 1.15464 9 
1944.97 -929.921 -50 0.171892 0.0210916 0.782389 52.2261 22 57757346 1001 1 1 0 0 1 
1193.93 1611.93 -50 0.0926931 0.114223 1.01879 51.6914 22 58351175 1001 1 1 0 0 1 
-924.998 -1994.15 -50 -0.0322489 -0.101015 0.701133 51.9232 22 58371669 1001 1 1 0.238152 0.238152 2 
-1763.45 18.4159 -50 -0.0941233 -0.122307 0.709873 52.978 22 58400141 1006 1 1 0.422133 0.422133 2 
-1011.98 -1357.11 -50 -0.143328 -0.187268 2.01477 51.2644 22 58400705 1001 1 1 0 0 1 
-1100.15 -433.634 -50 -0.102685 -0.0463684 1.19128 51.4186 22 58567764 1001 1 1 0 0 1 
-1176.84 -1352.46 -50 -0.0812213 -0.0878088 1.08036 51.3628 22 58582696 1001 1 1 0.906479 0.906479 3 
1782.4 958.799 -50 0.0926925 0.0591651 0.848339 53.2159 22 58700700 1001 1 1 0 0 1 
-928.459 414.663 -50 -0.0341996 0.00576514 0.499441 51.4365 22 58820468 1001 1 1 0.377282 0.377282 4 
-1036.14 -1280.56 -50 -0.0388655 -0.0434603 0.66793 51.6384 22 58840636 1001 1 1 0.238922 0.238922 2 
-664.968 -1720.11 -50 0.00336226 -0.0124122 0.0731419 54.8087 22 58885169 1001 1 1 0.0742354 0.0742354 7 
1747.7 1253.95 -50 0.0261861 0.0164707 0.166959 51.7403 22 58912554 1001 1 1 0.100727 0.100727 8 
1262.94 955.9 -50 0.100326 0.0848578 1.18115 51.2299 22 59036392 1001 1 1 0.328742 0.328742 2 
-1285.31 -1478.09 -50 -0.0790512 -0.185939 0.864925 52.1692 22 59375175 1001 1 1 0 0 1 
-1976.44 134.522 -50 -0.19822 0.0169375 1.61116 51.4708 22 59447792 1001 1 1 1.39003 1.39003 3 
1577.22 1806.84 -50 0.0284124 0.034768 0.350693 52.8938 22 59526920 1001 1 1 0.241008 0.241008 3 
-454.927 -1125.5 -50 -0.0208212 -0.063561 0.705907 51.2888 22 59547034 1001 1 1 0 0 1 
-1834.34 -1858.24 -50 -0.173927 -0.0643945 0.56686 53.8234 22 59661538 1001 1 1 0 0 1 
1228.74 -826.741 -50 0.0581722 -0.0400528 0.842061 52.034 22 59670145 1001 1 1 0.0350289 0.0350289 2 
781.464 1832.21 -50 0.0320938 0.106078 0.8664 51.6253 22 59692304 1001 1 1 0.0244765 0.0244765 2 
-768.951 549.153 -50 0.0511117 0.326362 1.54385 54.7245 11 59788701 1002 1001 1 1.14844 1.14844 1 
-1199.68 711.565 -50 -0.0894347 0.0116119 0.588861 51.85 22 59810051 1001 1 1 0.522391 0.522391 9 
-750.411 -1051.85 -50 -0.0479736 -0.0701981 0.819659 53.097 22 59871990 1001 1 1 0 0 1 
1470.41 1587.61 -50 0.292416 0.295645 1.9278 51.8602 22 60005093 1001 1 1 0 0 1 
1873.8 -488.783 -50 0.0771147 -0.0229013 0.60403 51.2683 22 60040959 1018 1 1 0 0 1 
327.483 -158.695 -50 0.021022 -0.0185717 0.961249 50.98 22 60044394 1001 1 1 0 0 1 
-647.442 894.752 -50 0.0869444 0.058078 0.795135 52.5356 22 60072597 1001 1 1 0 0 1 
613.972 754.44 -50 0.0135271 0.0240009 0.485484 51.0782 22 60161975 1001 1 1 0.348655 0.348655 8 
-237.428 1376.73 -50 -0.00177018 0.0805875 0.888123 51.4141 22 60167350 1001 1 1 0 0 1 
918.107 -862.492 -50 0.0480636 -0.0424992 0.805848 51.1069 22 60248281 1001 1 1 0.410139 0.410139 5 
-1060.51 -848.738 -50 0.00920807 -0.0102967 0.09798 54.1129 22 60264494 1001 1 1 0 0 1 
497.862 -1875.35 -50 0.0170326 -0.0676697 0.560596 51.2736 22 60315420 1001 1 1 0.51285 0.51285 11 
1088.89 -737.2 -50 0.0546576 -0.0378987 0.766114 51.0067 22 60341181 1001 1 1 0 0 1 
-268.1 383.68 -50 -0.01494 0.0113518 0.477236 51.104 22 60371506 1001 1 1 0.156119 0.156119 2 
70.2302 -869.114 -50 -0.0174038 -0.0414449 0.895505 51.5613 22 60404864 1001 1 1 0.793299 0.793299 4 
616.272 -866.981 -50 -0.0063606 -0.0289227 0.259301 52.7602 22 60468590 1001 1 1 0.119269 0.119269 2 
-146.226 -173.181 -50 -0.00495489 -0.0234532 0.838672 53.5985 22 60470168 1001 1 1 0 0 1 
-930.631 -1761.85 -50 -0.0537239 -0.0931768 0.704466 51.6461 22 60524663 1001 1 1 0 0 1 
-1153.46 -1437.85 -50 -0.132334 -0.137714 1.40609 51.6152 22 60527898 1001 1 1 0 0 1 
663.33 -1601.82 -50 0.108163 -0.188248 1.76681 51.7924 22 60558469 1001 1 1 0 0 1 
1594.22 -441.52 -50 0.160894 -0.0341979 1.36457 51.4637 22 60571521 1001 1 1 1.37442 1.37442 15 
-523.169 1081.14 -50 -0.0255898 0.0805741 0.925244 51.3955 22 60686223 1007 1 1 0.636354 0.636354 2 
-854.789 814.113 -50 -0.19803 0.133068 0.900073 52.9818 22 60750314 1001 1 1 0.848038 0.848038 7 
-1112.86 -1214.18 -50 -0.0485678 -0.042437 0.590345 52.451 22 60982197 1001 1 1 0.298938 0.298938 3 
-1699.94 -1783.48 -50 -0.00197041 -0.135041 0.573182 52.9933 22 61223396 1001 1 1 0.0186122 0.0186122 2 
-1918.83 1351.51 -50 -0.0860225 0.0612676 0.406446 52.0912 22 61248283 1001 1 1 0 0 1 
903.577 -1143.15 -50 0.0296289 -0.0417336 0.595155 51.4356 22 61289734 1001 1 1 0.36332 0.36332 2 
-887.725 1247.18 -50 -0.0603971 0.0709494 0.861489 51.1682 22 61309981 1013 1 1 0.580872 0.580872 3 
162.533 797.862 -50 0.015758 0.0975751 0.773735 51.2662 22 61350527 1001 1 1 0 0 1 
-302.334 -373.209 -50 -0.0139169 -0.0210457 0.790664 50.9025 22 61480236 1001 1 1 0 0 1 
1697.04 212.476 -50 0.122039 0.0106513 1.10954 51.1367 22 61563480 1014 1 1 0.137633 0.137633 2 
-801.87 -1614.99 -50 -0.0895842 -0.176729 1.41115 51.9789 22 61831190 1001 1 1 0 0 1 
-217.228 -603.143 -50 -0.0408796 -0.0630033 1.32447 51.7474 22 61842074 1001 1 1 0.626988 0.626988 2 
548.18 1352.14 -50 -0.0268821 -0.0567597 0.931169 52.8777 22 61926621 1001 1 1 0.189657 0.189657 2 
1275.23 -326.527 -50 0.0892284 -0.0145253 1.11408 51.1874 22 62003385 1011 1 1 1.0425 1.0425 9 
-1683.25 91.6929 -50 -0.0537919 -0.0119876 0.333483 52.3545 22 62099389 1001 1 1 0.0500994 0.0500994 2 
-1101.93 -1114.36 -50 -0.0724373 -0.0695079 0.989112 51.1847 22 62267855 1001 1 1 0 0 1 
-1870.99 -105.092 -50 -0.194216 -0.0131214 1.45045 51.2896 22 62351026 1001 1 1 1.25217 1.25217 4 
1507.77 -1214.7 -50 0.0572152 -0.0537666 0.634147 53.1111 22 62505121 1001 1 1 0.0465433 0.0465433 2 
-5.19015 1213.05 -50 -0.00772979 0.0652144 0.861384 51.1859 22 62610592 1001 1 1 0.344242 0.344242 2 
-1416.84 865.868 -50 -0.117595 0.0631199 1.24504 51.4317 22 62623012 1001 1 1 0 0 1 
728.983 -396.063 -50 -0.0370128 -0.0526523 0.345599 53.7682 22 62624976 1001 1 1 0.072939 0.072939 2 
599.819 -1995.4 -50 0.0285217 -0.103511 0.757337 51.9017 22 62866893 1001 1 1 0 0 1 
859.967 -331.446 -50 0.077521 -0.0195805 1.05225 51.1939 22 62919495 1001 1 1 0.958435 0.958435 7 
-686.402 759.285 -50 -0.0715289 0.0626729 1.44826 51.1963 22 63049072 1001 1 1 0 0 1 
-1476.61 -1938 -50 -0.0619403 -0.0878525 0.5983 52.042 22 63087459 1001 1 1 0.19216 0.19216 3 
161.22 -1654.41 -50 -0.00252998 -0.112089 1.1041 51.6151 22 63091992 1001 1 1 0 0 1 
944.089 -401.708 -50 0.0755951 -0.0593778 1.3552 51.4425 22 63301813 1001 1 1 0.0147164 0.0147164 2 
-1310.09 1680.04 -50 -0.0780538 0.138822 1.06641 51.882 22 63338776 1001 1 1 0.341299 0.341299 3 
86.2349 -411.47 -50 -0.00611618 -0.00320237 0.875299 51.4409 22 63522940 1001 1 1 0 0 1 
1587.32 1976.71 -50 0.134558 0.155106 1.09516 52.566 22 63553804 1001 1 1 0.952019 0.952019 5 
850.257 1374.45 -50 0.0620011 0.109101 1.12896 51.1524 22 63570576 1001 1 1 0.577366 0.577366 4 
190.885 1957.07 -50 0.0136734 0.108462 0.849316 51.4812 22 63602195 1001 1 1 0 0 1 
92.6915 -47.0422 -50 0.00410407 0.0090045 0.68103 52.9996 22 63654582 1001 1 1 0.013817 0.013817 2 
-1022.84 1198.3 -50 0.0557541 -0.0253384 0.626476 53.094 22 63670950 1001 1 1 0.469043 0.469043 4 
-188.179 -1467.49 -50 -0.0104641 -0.0953861 0.966241 50.9974 22 63777002 1001 1 1 0 0 1 
1250.51 -397.366 -50 0.154628 -0.0610904 1.52766 51.8337 22 63820245 1001 1 1 0.120827 0.120827 2 
1059.19 -1246.97 -50 0.0531852 -0.0506435 0.611323 52.3553 22 63843954 1001 1 1 0 0 1 
1130.94 864.562 -50 0.0835778 0.0625966 1.15348 51.2136 22 63858849 1011 1 1 0.122435 0.122435 2 
-787.056 -1294.06 -50 -0.0358865 -0.0599529 0.695532 51.2283 22 63979440 1001 1 1 0 0 1 
-218.414 -1840.77 -50 -0.023339 -0.173298 1.23436 53.2817 22 64246011 1001 1 1 0 0 1 
300.842 -130.641 -50 0.0109313 -0.0138764 0.550363 51.3616 22 64314715 1001 1 1 0.461939 0.461939 9 
-1473.04 -1452.17 -50 -0.0551464 -0.0519971 0.582047 51.5766 22 64474851 1001 1 1 0.336691 0.336691 3 
1320.67 684.673 -50 0.102577 0.0545956 1.3639 51.3904 22 64576849 1001 1 1 0.433033 0.433033 2 
-446.276 -1918.4 -50 -0.0388658 -0.105142 0.913209 51.6679 22 64697390 1001 1 1 0.774949 0.774949 7 
-254.084 -1368.09 -50 -0.0291185 -0.0862897 0.981956 51.2688 22 64716286 1001 1 1 0 0 1 
448.075 -233.707 -50 0.023664 -0.0151194 0.806909 50.9062 22 64796854 1007 1 1 0.569462 0.569462 3 
-1529.33 245.898 -50 -0.0654322 0.0151318 0.580245 51.4079 22 65048389 1001 1 1 0 0 1 
-1852.15 -1081 -50 -0.173291 -0.109887 1.22124 52.1715 22 65319192 1001 1 1 1.2383 1.2383 11 
-877.371 -1172.65 -50 -0.0586182 -0.0817849 0.974852 51.2306 22 65360877 1001 1 1 0.14866 0.14866 2 
483.756 970.08 -50 0.0235119 0.0549116 1.02419 52.8042 22 65368153 1001 1 1 0.908126 0.908126 3 
-1407.74 626.345 -50 -0.100759 0.0593153 1.19132 51.2663 22 65491088 1001 1 1 0 0 1 
865.456 293.202 -50 0.0244738 -0.017136 0.278469 52.9512 22 65503718 1001 1 1 0 0 1 
-1081.23 -1106.76 -50 -0.0601213 -0.0549095 0.797511 52.3138 22 65656831 1001 1 1 0 0 1 
1671.41 -1698.98 -50 0.0657493 -0.0700521 0.603234 51.9053 22 65679715 1001 1 1 0.0175825 0.0175825 2 
-1333.4 -681.428 -50 -0.0488176 -0.092509 1.09653 54.8724 11 65729167 1002 1001 1 0.703266 0.703266 1 
-1747.25 -229.329 -50 -0.0718695 -0.0142046 0.528392 51.5263 22 65925126 1001 1 1 0 0 1 
1960.59 230.838 -50 0.15657 0.0275922 1.22137 51.4802 22 65942122 1001 1 1 1.14727 1.14727 6 
-325.909 -1989.9 -50 0.0115899 -0.0225227 0.0949908 54.1494 22 65943264 1001 1 1 0 0 1 
405.199 -1428.57 -50 0.0146513 -0.0926627 0.956819 52.7811 22 65951593 1001 1 1 0 0 1 
684.125 427.522 -50 0.106517 -0.0800069 1.46803 51.3128 22 65974355 1001 1 1 0 0 1 
-1404 227.711 -50 -0.0544396 0.00877485 0.608275 51.1296 22 66133859 1001 1 1 0 0 1 
713.3 -665.034 -50 0.04424 -0.0955423 0.737271 51.3656 22 66153523 1001 1 1 0.435536 0.435536 2 
-597.837 1313.65 -50 -0.0115294 0.0432939 0.451365 51.681 22 66247746 1001 1 1 0.098131 0.098131 2 
-934.858 1815.62 -50 -0.0466107 0.0604329 0.532116 53.3375 22 66279247 1001 1 1 0.371227 0.371227 3 
-1182.07 1440.68 -50 -0.132533 0.139914 1.42815 51.5527 22 66414030 1001 1 1 0.867788 0.867788 2 
315.643 -396.297 -50 -0.00651077 -0.0020114 0.0426763 53.9841 22 66449715 1013 1 1 0.0431886 0.0431886 4 
194.41 -1783.25 -50 -0.00482158 -0.0317881 0.591036 51.8832 22 66476251 1001 1 1 0 0 1 
-834.793 1880.89 -50 -0.0305778 0.0457383 0.380776 53.3685 22 66501924 1001 1 1 0.036214 0.036214 2 
-1474.61 815.896 -50 -0.022904 0.0332551 0.128196 54.2859 22 66537101 1001 1 1 0 0 1 
-34.7965 -695.545 -50 -0.00550954 -0.0851173 1.77881 51.104 22 66698106 1001 1 1 0 0 1 
1518.45 -1355.02 -50 0.142389 -0.13467 1.42552 51.2145 22 66793245 1001 1 1 0.712015 0.712015 3 
-1980.87 821.896 -50 -0.103663 0.0439531 0.820962 51.4441 22 66838965 1001 1 1 0.325179 0.325179 3 
1188.69 1263.99 -50 0.17599 0.175488 1.83876 51.7568 22 66856341 1001 1 1 0 0 1 
1348.44 -1078.39 -50 0.115745 -0.10274 1.33101 51.2912 22 66864208 1001 1 1 0 0 1 
-1406.57 1768.97 -50 -0.060903 0.0621953 0.550719 51.7935 22 66954414 1001 1 1 0.0520307 0.0520307 2 
598.172 1660.58 -50 0.054042 0.167698 1.5569 51.4789 22 67079355 1001 1 1 0 0 1 
1184.31 1988.02 -50 0.0990864 0.184458 1.34959 51.4484 22 67127503 1001 1 1 0 0 1 
-284.531 -91.5811 -50 -0.0256753 -0.0131716 0.733262 52.5873 22 67143552 1001 1 1 0 0 1 
-1730.69 -650.862 -50 -0.0740523 -0.0351217 0.61914 51.493 22 67226831 1001 1 1 0.481999 0.481999 5 
1489.16 1644.27 -50 0.083604 0.0894468 0.848807 51.5068 22 67231879 1001 1 1 0.130395 0.130395 2 
1783.29 1266.2 -50 0.110725 0.0740517 0.961551 53.1442 22 67405234 1001 1 1 0.707213 0.707213 3 
970.103 1975.64 -50 0.0807235 0.137814 0.985671 51.9711 22 67459322 1001 1 1 0 0 1 
-661.497 -1398.61 -50 -0.0513635 -0.0832405 0.923843 51.4312 22 67562198 1001 1 1 0.321744 0.321744 2 
1264.39 1886.32 -50 0.104715 0.157986 1.21842 51.4173 22 67575777 1001 1 1 1.13548 1.13548 6 
-716.005 -1529.15 -50 -0.0388191 -0.0717873 0.702283 51.2672 22 67591816 1001 1 1 0.39902 0.39902 3 
174.932 1507.33 -50 0.00195561 0.0527414 0.53636 51.2078 22 67611925 1001 1 1 0.297021 0.297021 3 
-377.866 1414.85 -50 -0.0227428 0.066874 0.633214 51.3402 22 67632596 1001 1 1 0 0 1 
1329.94 -174.164 -50 0.105138 -0.033138 1.25813 51.4086 22 67794414 1001 1 1 0 0 1 
-236.936 650.897 -50 -0.0937839 -0.000948409 0.427796 53.5359 22 67850732 1001 1 1 0.26406 0.26406 3 
1124.64 -1805.85 -50 0.0456655 -0.10846 0.463568 52.5106 22 67986880 1022 1 1 0 0 1 
-660.218 -1441.87 -50 0.0485682 -0.0482816 0.645673 53.9489 22 68011435 1001 1 1 0 0 1 
-483.742 1751.61 -50 -0.0333033 0.0878571 0.785862 51.3294 22 68074993 1001 1 1 0.280112 0.280112 2 
1036.21 1688.51 -50 0.0917039 0.152578 1.18608 52.6529 22 68120568 1001 1 1 1.12076 1.12076 8 
-653.582 -1023.82 -50 -0.0184979 -0.0626277 0.793671 51.4516 22 68152270 1033 1 1 0 0 1 
298.102 875.007 -50 0.0247936 0.0741058 1.2398 50.9579 22 68189344 1001 1 1 0 0 1 
1831.44 132.585 -50 0.147716 0.00988334 1.04792 51.761 22 68278744 1001 1 1 0.708167 0.708167 3 
1890.42 -549.398 -50 0.144526 -0.0462067 1.14373 51.132 22 68396776 1001 1 1 0 0 1 
950.295 -579.092 -50 0.19474 0.0544231 0.838588 52.9623 22 68407720 1001 1 1 0 0 1 
-664.448 -1540.03 -50 -0.052221 -0.106635 0.90889 51.7497 22 68414674 1001 1 1 0.830169 0.830169 7 
1884.95 595.501 -50 0.243912 -0.00823806 0.911945 52.4193 22 68466500 1018 1 1 0 0 1 
-1897.49 -1667.85 -50 -0.216751 -0.281223 1.1334 52.8332 22 68468885 1001 1 1 0 0 1 
-1555.55 1005.43 -50 -0.126912 -0.0649854 1.06034 52.1724 22 68472046 1001 1 1 0 0 1 
-1756.65 696.005 -50 -0.194909 0.0759348 1.70514 51.2739 22 68650626 1001 1 1 0 0 1 
-678.102 121.996 -50 -0.0342168 0.0148394 0.876051 51.1705 22 68667372 1001 1 1 0 0 1 
-1058.02 -1878.95 -50 -0.0144669 -0.0410137 0.108114 56.0787 22 68696126 1001 1 1 0.0293062 0.0293062 4 
-875.525 -1978.4 -50 -0.112052 -0.257951 1.94102 51.2429 22 68771088 1001 1 1 0 0 1 
1485.36 -1965.83 -50 0.00527763 -0.0361498 0.17043 54.2671 22 68780683 1001 1 1 0.103056 0.103056 4 
339.002 671.245 -50 0.000948645 0.000356553 0.0493031 52.0275 22 68847648 1017 1001 1 0.0492702 0.0492702 6 
-998.506 63.4248 -50 -0.0235922 0.00283454 0.40501 51.0239 22 68866884 1010 1 1 0 0 1 
1356.98 -325.906 -50 0.212492 -0.027016 1.41722 52.1734 22 69000395 1001 1 1 0.491609 0.491609 2 
-1392.01 606.637 -50 -0.0673974 0.0296317 0.717523 51.1449 22 69146925 1001 1 1 0.0693104 0.0693104 2 
1437.94 -976.237 -50 0.0456619 -0.0394733 0.515307 51.4972 22 69208378 1001 1 1 0.090166 0.090166 2 
183.705 -156.065 -50 -0.00432044 -0.0106345 1.33451 51.4095 22 69316197 1001 1 1 0.324811 0.324811 2 
1529 1027.08 -50 0.0690133 0.0419328 0.631947 51.5172 22 69354474 1001 1 1 0.637042 0.637042 10 
-806.93 1154.32 -50 -0.00774833 -0.00155306 0.0723217 52.896 22 69403497 1001 1 1 0.0231605 0.0231605 4 
-17.7359 -1815.42 -50 -0.00847302 -0.167613 1.2409 51.572 22 69446996 1001 1 1 0 0 1 
-117.505 -1259.63 -50 0.004886 -0.0615508 0.634237 51.4558 22 69469874 1001 1 1 0 0 1 
-1425.98 367.049 -50 -0.136109 -0.0551453 0.467958 54.1074 22 69480509 1001 1 1 0.281313 0.281313 2 
-903.683 -636.632 -50 -0.0380084 -0.0309675 0.733572 51.3148 22 69481810 1001 1 1 0 0 1 
-1004.95 -872.592 -50 -0.0648345 -0.0530022 0.730254 51.7891 22 69542335 1008 1 1 0.528558 0.528558 5 
1151.91 -1951.43 -50 0.0168054 -0.0318984 0.320312 51.5536 22 69563571 1001 1 1 0 0 1 
344.343 1307.68 -50 0.0508836 -0.00746192 0.569033 53.2924 22 69669993 1001 1 1 0.376742 0.376742 2 
475.431 -1098.98 -50 0.0165273 -0.0275862 0.469881 51.4135 22 69817938 1001 1 1 0.369847 0.369847 5 
-167.331 -1753.89 -50 -0.0147908 -0.102538 0.902219 51.2786 22 69821125 1001 1 1 0 0 1 
-49.9407 626.032 -50 0.000421092 0.0200145 0.49816 50.8742 22 69942964 1001 1 1 0 0 1 
-266.219 209.579 -50 -0.0544717 0.00795877 1.58669 51.558 22 70184744 1001 1 1 0 0 1 
1710.01 1392.34 -50 0.117074 0.0849878 1.03684 51.6599 22 70197052 1001 1 1 0.225514 0.225514 2 
-400.675 -1121.15 -50 -0.019138 -0.0311341 0.458249 51.3977 22 70237897 1001 1 1 0 0 1 
-1520.7 82.9589 -50 -0.141069 0.00981908 1.38201 51.1805 22 70276231 1001 1 1 1.16409 1.16409 3 
1331.58 33.8537 -50 0.1805 0.00759667 1.89268 51.119 22 70298586 1001 1 1 0.411785 0.411785 2 
-8.02326 247.806 -50 -0.0139507 0.0126708 1.43824 51.1865 22 70323816 1001 1 1 0 0 1 
-801.446 -1600.96 -50 0.0620921 -0.0289717 0.640742 52.5233 22 70372931 1001 1 1 0.400024 0.400024 3 
-501.942 615.652 -50 -0.0479652 -0.00439661 0.975044 51.3552 22 70512858 1018 1 1 0.298777 0.298777 2 
-1370.09 -1042.42 -50 -0.108443 -0.0815948 1.28838 51.5081 22 70530137 1001 1 1 0 0 1 
754.184 1769.89 -50 0.0633449 0.123117 0.962098 53.4243 22 70546041 1001 1 1 0.748335 0.748335 3 
-480.042 -71.433 -50 -0.0236095 -0.00301442 0.814935 51.0001 22 70572289 1001 1 1 0 0 1 
1112.4 -997.453 -50 0.0627176 -0.0224901 0.202206 54.2052 22 70639677 1001 1 1 0 0 1 
-393.463 863.872 -50 -0.0104631 0.0407626 0.183293 53.0709 22 70700614 1001 1 1 0.0775311 0.0775311 2 
1643.32 -920.588 -50 0.0875911 -0.0408733 0.688985 51.8523 22 70714488 1001 1 1 0 0 1 
-574.412 -1273.5 -50 -0.0497974 -0.0850839 0.906021 51.4136 22 70869993 1001 1 1 0.71052 0.71052 3 
-1241.62 -1638.1 -50 -0.0544021 -0.0546565 0.576367 51.5556 22 70895630 1001 1 1 0 0 1 
383.389 1801.44 -50 0.0082365 0.0806164 0.629641 51.6006 22 70950789 1001 1 1 0.530069 0.530069 8 
-1430.67 1950.35 -50 -0.0817054 0.0982809 0.739198 51.8503 22 71089730 1001 1 1 0 0 1 
1239.45 1340.31 -50 0.149085 0.142345 1.757 51.4091 22 71120272 1001 1 1 0.713138 0.713138 2 
-422.626 66.4099 -50 -0.0426086 -0.0154183 1.28819 51.2065 22 71248414 1001 1 1 0 0 1 
