# Det
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight Edep VisibleEdep Ntracks
1401.09 927.052 -50 0.292993 0.15773 1.0519 18.6177 22 631396 1001 1 1 0.0363894 0.0363894 2 
-1202.24 -488.892 -50 -0.25698 -0.122752 1.04376 18.1844 22 632564 1001 1 1 0 0 1 
-1511.63 -1082.65 -50 -0.209992 -0.17146 0.616191 19.5005 22 634379 1001 1 1 0.639071 0.639071 18 
1045.01 1977.27 -50 0.0941088 0.180012 0.477595 19.204 22 634978 1012 1 1 0.133023 0.133023 3 
-914.801 -662.526 -50 -0.232789 -0.222469 1.18096 18.1366 22 636806 1001 1 1 0 0 1 
-595.184 -1553.52 -50 -0.0575071 -0.172774 0.469782 19.3861 22 639266 1001 1 1 0.374193 0.374193 5 
-502.03 -685.147 -50 -0.125828 -0.160146 1.40093 17.9124 22 639316 1001 1 1 0.0857694 0.0857694 3 
406.88 78.9237 -50 0.0650813 0.0426633 0.660522 18.6228 22 641690 1001 1 1 0.44354 0.44354 5 
63.4772 433.685 -50 -0.0235736 0.0274475 0.622998 19.8784 22 646081 1001 1 1 0.473151 0.473151 5 
892.434 -1163.65 -50 0.111611 -0.114987 0.464427 18.7738 22 646992 1012 1 1 0 0 1 
-1336.61 930.52 -50 -0.190862 0.127871 0.619849 18.6159 22 647072 1001 1 1 0 0 1 
584.185 -1060.56 -50 0.118446 -0.231817 0.885513 18.2688 22 647183 1008 1 1 0.353647 0.353647 2 
-1830.15 1442.51 -50 -0.338827 0.272422 1.01304 19.448 22 647797 1001 1 1 0 0 1 
-1221.19 1048.07 -50 -0.121872 0.130264 0.530413 18.6441 22 648690 1001 1 1 0 0 1 
640.767 -366.159 -50 0.0978177 -0.0533054 0.864447 19.3921 22 651403 1001 1 1 0.655242 0.655242 3 
-1321.86 -1808.15 -50 -0.259639 -0.297293 0.875973 19.4047 22 653482 1001 1 1 0.855669 0.855669 4 
1873.88 -266.588 -50 0.17085 -0.0367209 0.455505 18.7861 22 659837 1001 1 1 0.029036 0.029036 2 
1110.27 -1292.36 -50 0.207631 -0.246314 0.952983 18.4329 22 660978 1001 1 1 0 0 1 
-1346.97 -346.226 -50 -0.437858 -0.0993824 1.55017 18.2254 22 661982 1001 1 1 0 0 1 
375.36 400.776 -50 0.0975626 0.114125 0.874505 19.101 22 664715 1001 1 1 0.311087 0.311087 2 
906.556 108.968 -50 0.0823816 0.00269982 0.534437 19.563 22 669520 1001 1 1 0 0 1 
-640.976 1227.37 -50 -0.198254 0.316199 1.35637 18.2501 22 672287 1001 1 1 0 0 1 
-1815 386.208 -50 -0.228825 0.0571258 0.551308 19.1484 22 677219 1009 1 1 0 0 1 
-272.15 -213.317 -50 -0.0470416 -0.0748688 0.783352 18.6492 22 678457 1001 1 1 0 0 1 
764.547 -538.411 -50 0.111921 -0.0940566 0.953398 18.0886 22 680982 1001 1 1 0 0 1 
287.496 1055.61 -50 0.0211451 0.285049 1.35357 18.0964 22 682132 1001 1 1 0.186411 0.186411 2 
1390.24 -207.806 -50 0.253052 -0.0666568 0.765359 19.1915 22 684499 1001 1 1 0.683385 0.683385 6 
-949.095 1887.26 -50 -0.155318 0.260726 0.624349 20.0568 22 687213 1001 1 1 0 0 1 
957.739 43.2328 -50 0.129976 0.00581452 0.72096 17.8203 22 689205 1001 1 1 0 0 1 
1037.54 1452.29 -50 0.16177 0.185104 0.597342 19.135 22 690333 1001 1 1 0 0 1 
1988.06 -1170.73 -50 0.504609 -0.252243 1.22378 19.3706 22 691273 1001 1 1 0 0 1 
1216.74 -1418.89 -50 0.114231 -0.138141 0.450613 18.6403 22 694113 1001 1 1 0.217758 0.217758 4 
-1171.42 1868.59 -50 -0.0854728 0.161802 0.384899 20.3083 22 696765 1001 1 1 0.329936 0.329936 4 
1350.63 1924.05 -50 0.178389 0.245843 0.632335 19.2068 22 697116 1001 1 1 0.510146 0.510146 3 
-1490.25 -1122.6 -50 -0.207062 -0.210521 0.74982 19.1559 22 697663 1007 1 1 0.0498798 0.0498798 2 
-264.771 675.609 -50 -0.0222885 0.161186 0.849471 18.2604 22 699022 1001 1 1 0.30137 0.30137 2 
-66.3097 1559.87 -50 0.00983398 0.209408 0.66245 18.6192 22 699904 1001 1 1 0 0 1 
65.867 -314.795 -50 0.0238617 -0.0980409 0.837593 18.1795 22 701934 1001 1 1 0.750989 0.750989 6 
-1012.71 -431.211 -50 -0.154753 -0.11648 0.830554 18.4416 22 710793 1001 1 1 0 0 1 
798.658 1502.52 -50 0.0644001 0.143871 0.446945 18.4777 22 713523 1012 1 1 0 0 1 
-1534.32 258.882 -50 -0.309418 0.0868532 0.973148 18.4846 22 714640 1001 1 1 0.694623 0.694623 4 
-126.012 -2000 -50 -0.0087952 -0.224666 0.531656 18.6464 22 715548 1009 1 1 0 0 1 
-1183.82 -254.241 -50 -0.12956 -0.0320989 0.549382 18.0961 22 717900 1001 1 1 0 0 1 
-1107.96 -1439.71 -50 -0.28969 -0.339204 1.3355 18.888 22 719112 1001 1 1 0 0 1 
254.199 -511.261 -50 0.0612462 -0.142735 1.17692 17.7235 22 719587 1008 1 1 0.95836 0.95836 3 
1906.36 -1590.21 -50 0.350774 -0.275431 0.917326 19.4465 22 719673 1001 1 1 0.631474 0.631474 3 
85.0182 297.908 -50 0.0171484 0.0253625 0.380915 17.7064 22 727675 1001 1 1 0.0420451 0.0420451 2 
-1270.43 -26.2986 -50 -0.178634 0.0035457 0.654445 18.2551 22 728648 1001 1 1 0 0 1 
-977.283 134.74 -50 -0.201959 -0.0102281 1.14017 17.9683 22 730326 1001 1 1 0.230847 0.230847 2 
1486.72 1863.13 -50 0.552979 0.623246 1.58803 19.6289 22 741780 1001 1 1 0 0 1 
-394.943 993.208 -50 -0.036746 0.107616 0.485704 18.1193 22 745454 1001 1 1 0 0 1 
290.75 -1298.19 -50 0.0744681 -0.349481 1.20298 18.2051 22 748880 1001 1 1 0.993914 0.993914 2 
-1386.89 -754.3 -50 -0.432887 -0.262872 1.65992 18.5093 22 753654 1001 1 1 1.39119 1.39119 4 
-1431.59 1630.14 -50 -0.190648 0.207247 0.659843 19.1622 22 754154 1010 1 1 0.590114 0.590114 5 
-29.9628 518.682 -50 -0.0226297 0.0304071 0.432425 17.858 22 754834 1001 1 1 0 0 1 
-1036.58 -278.761 -50 -0.0804559 -0.0383182 0.418931 18.1513 22 756579 1001 1 1 0.023042 0.023042 2 
-1516.36 -1197.47 -50 -0.343986 -0.265419 0.922678 19.7031 22 766375 1001 1 1 0 0 1 
400.699 45.0769 -50 0.0343216 -0.0147512 0.808245 17.7932 22 772107 1001 1 1 0.0584265 0.0584265 2 
-585.366 1290.75 -50 -0.0696452 0.165651 0.567199 18.2536 22 773204 1001 1 1 0.452919 0.452919 4 
1818.05 82.1327 -50 0.271739 -0.0232098 0.69962 19.3953 22 774195 1001 1 1 0.654672 0.654672 6 
1181.27 505.326 -50 0.340327 0.174583 1.48379 18.2008 22 778469 1001 1 1 0 0 1 
1792.21 497.227 -50 0.193632 0.083242 0.556152 19.3994 22 778742 1001 1 1 0 0 1 
1257.82 1499.55 -50 0.200432 0.244599 0.724274 18.9275 22 784706 1008 1 1 0.231237 0.231237 2 
1634.2 -667.211 -50 0.311449 -0.0792795 0.881462 18.7441 22 787019 1006 1 1 0.938178 0.938178 10 
-1014.61 -678.996 -50 -0.094409 -0.0647245 0.408573 18.1945 22 787604 1001 1 1 0.377765 0.377765 11 
1915.81 -326.968 -50 0.604546 -0.0610159 1.3896 19.1509 22 793681 1001 1 1 0 0 1 
-448.467 1841.23 -50 -0.0705384 0.320916 0.801923 18.921 22 796095 1001 1 1 0 0 1 
-308.937 97.4826 -50 -0.0472563 0.0198062 0.756881 17.6914 22 796712 1001 1 1 0.154673 0.154673 2 
-527.801 -288.591 -50 -0.0594876 -0.0515445 0.584215 18.0301 22 801263 1001 1 1 0 0 1 
-1466.77 513.071 -50 -0.198777 0.0567467 0.697374 18.3366 22 804547 1001 1 1 0 0 1 
-1463.6 1110.42 -50 -0.371647 0.281841 1.25426 18.638 22 805311 1027 1 1 0 0 1 
938.277 -778.069 -50 0.122171 -0.0686342 0.537482 18.2646 22 807820 1001 1 1 0 0 1 
-1900.4 579.355 -50 -0.217308 0.0632671 0.554976 18.9257 22 809964 1001 1 1 0 0 1 
1334.84 1945.08 -50 0.0196028 0.028131 0.0644909 20.4014 22 810146 1020 1001 1 0 0 1 
809.825 -1212.69 -50 0.0819659 -0.13162 0.512472 18.2217 22 812138 1010 1 1 0.345084 0.345084 3 
-1820.87 -1605.55 -50 -0.253279 -0.189611 0.597458 19.7368 22 815781 1001 1 1 0.182352 0.182352 3 
560.795 870.242 -50 0.0472073 0.0787501 0.495328 17.9829 22 817751 1001 1 1 0 0 1 
485.268 886.071 -50 0.0638197 0.117216 0.66243 17.6194 22 818730 1001 1 1 0 0 1 
1339.59 307.105 -50 0.264584 0.0290764 0.973732 19.9195 22 823759 1001 1 1 0.756227 0.756227 2 
-382.901 639.979 -50 -0.0211633 0.0354623 0.245568 19.3879 22 829379 1001 1 1 0.184085 0.184085 9 
1309.82 1190.16 -50 0.175445 0.14834 0.603959 18.6719 22 831391 1001 1 1 0 0 1 
-852.986 1484.78 -50 -0.252422 0.446785 1.29233 19.9494 22 831749 1001 1 1 0 0 1 
-76.8085 -1707.72 -50 -0.00903933 -0.294189 0.739538 19.5617 22 835091 1001 1 1 0 0 1 
892.481 -12.2157 -50 0.105077 -0.0219648 0.562912 17.9164 22 840442 1001 1 1 0 0 1 
-368.895 -111.857 -50 -0.0316372 -0.0264497 0.354111 18.0167 22 844043 1008 1 1 0 0 1 
-1197.86 335.609 -50 -0.211511 0.0223489 0.76321 19.0513 22 846815 1001 1 1 0 0 1 
-1022.79 -1210.69 -50 -0.238185 -0.227011 0.917533 18.9703 22 848110 1001 1 1 0.161033 0.161033 2 
117.752 372.649 -50 0.0151973 0.0351197 0.351945 17.7497 22 848632 1001 1 1 0.242454 0.242454 3 
-1725.1 -209.878 -50 -0.250366 -0.058702 0.637285 19.8392 22 850657 1001 1 1 0.593498 0.593498 4 
-1035.04 361.211 -50 -0.340069 0.0454353 1.36604 18.3877 22 851776 1001 1 1 0 0 1 
-454.942 1946.39 -50 -0.0540655 0.269295 0.673065 18.9573 22 868165 1001 1 1 0.513329 0.513329 2 
153.955 498.871 -50 -0.0201053 0.0961583 1.06276 18.0802 22 873453 1001 1 1 0 0 1 
-622.245 743.147 -50 -0.0773937 0.0879085 0.609467 17.868 22 875941 1001 1 1 0.512198 0.512198 5 
1786.34 -1173.06 -50 0.160221 -0.0938892 0.389759 20.7244 22 876266 1001 1 1 0.0322571 0.0322571 2 
-842.089 492.55 -50 -0.222585 0.16246 1.41757 17.8916 22 877310 1001 1 1 1.18391 1.18391 3 
762.401 -604.691 -50 0.114888 -0.0965843 0.898025 17.8276 22 879017 1009 1 1 0.800179 0.800179 5 
-1289.81 1695.36 -50 -0.135613 0.15845 0.47236 19.1614 22 881102 1001 1 1 0.51631 0.51631 6 
-335.785 1492.45 -50 -0.0139412 0.091385 0.289846 18.3691 22 882760 1001 1 1 0.183834 0.183834 4 
-673.769 -107.591 -50 -0.05604 0.00544961 0.544201 17.9387 22 883146 1001 1 1 0 0 1 
-873.314 172.32 -50 -0.155639 -0.0143229 0.966322 18.314 22 885473 1001 1 1 0.750917 0.750917 4 
-602.93 1104.96 -50 -0.278777 0.41207 2.05109 18.1112 22 887019 1001 1 1 1.87828 1.87828 3 
609.168 -767.463 -50 0.0630753 -0.081028 0.50935 17.8581 22 889150 1010 1 1 0.519554 0.519554 13 
-1306.74 1173.92 -50 -0.285409 0.291803 1.16604 18.557 22 889209 1001 1 1 0 0 1 
-502.006 806.629 -50 -0.0717744 0.0964142 0.657458 18.582 22 902497 1034 1 1 0.0787983 0.0787983 2 
312.074 -1552.53 -50 0.0500717 -0.239961 0.750793 18.219 22 907172 1001 1 1 0.726868 0.726868 7 
614.692 -728.355 -50 0.161599 -0.19986 1.07881 17.926 22 912997 1001 1 1 0 0 1 
-274.576 1456.53 -50 -0.0882005 0.23904 0.874722 18.7217 22 913226 1001 1 1 0.844069 0.844069 8 
-1656.05 1745.94 -50 -0.354216 0.341019 0.879355 21.6051 22 914043 1001 1 1 0 0 1 
-1351.13 -1133.09 -50 -0.141464 -0.135499 0.495797 19.9014 22 918118 1001 1 1 0.0298898 0.0298898 2 
84.9044 1130.46 -50 0.0738632 0.336626 1.50194 18.0952 22 919594 1001 1 1 0.0427978 0.0427978 2 
-1866.97 -1665.62 -50 -0.246016 -0.20886 0.699781 19.9963 22 920548 1001 1 1 0 0 1 
1909.33 1195.18 -50 0.121562 0.104709 0.372745 21.3608 22 927008 1001 1 1 0.010071 0.010071 2 
6.07857 1023.61 -50 -0.0095851 0.320955 1.23136 18.7237 22 927234 1001 1 1 0 0 1 
243.411 -299.43 -50 0.0373301 -0.0716201 0.681048 19.5601 22 932320 1001 1 1 0.5554 0.5554 5 
-865.85 -999.909 -50 -0.290776 -0.333422 1.41049 18.305 22 932895 1001 1 1 0.141357 0.141357 2 
-1008.1 1309.15 -50 -0.0707849 0.106615 0.325393 19.4591 22 933817 1001 1 1 0.211882 0.211882 4 
1507.88 -846.86 -50 0.35935 -0.237086 1.2295 18.5461 22 935999 1009 1 1 0 0 1 
-1925.77 -935.339 -50 -0.337943 -0.144411 0.842394 19.0886 22 936961 1001 1 1 0.361384 0.361384 2 
-640.244 668.934 -50 -0.0915187 0.0581447 0.475746 18.449 22 940719 1001 1 1 0.255129 0.255129 4 
214.691 -563.88 -50 0.0727763 -0.123012 1.3687 17.8878 22 940864 1001 1 1 0 0 1 
547.003 1580.73 -50 0.0753095 0.17773 0.578749 18.5087 22 941172 1010 1 1 0.423522 0.423522 2 
913.639 1450.05 -50 0.151166 0.308957 0.929044 18.7571 22 942884 1001 1 1 0.631722 0.631722 3 
-1931.71 67.9345 -50 -0.483587 0.00751504 1.23558 18.9561 22 943909 1001 1 1 0 0 1 
64.006 1898.28 -50 0.0146162 0.216696 0.552866 18.6471 22 947887 1026 1025 1 0.456902 0.456902 3 
170.61 -502.062 -50 0.0708171 -0.164298 1.05609 18.291 22 950747 1009 1 1 0 0 1 
-374.795 -286.699 -50 -0.0497137 -0.0247468 0.555074 17.7441 22 954085 1001 1 1 0.480576 0.480576 5 
1376.28 1111.06 -50 0.130183 0.117402 0.427035 19.809 22 957372 1001 1 1 0 0 1 
-422.133 810.295 -50 -0.0780784 0.110279 0.921506 17.9182 22 958543 1001 1 1 0.300172 0.300172 2 
9.76242 1611.2 -50 0.0070505 0.264326 0.827951 18.4991 22 962181 1001 1 1 0 0 1 
503.329 -1323.47 -50 0.0743825 -0.177401 0.631281 18.2505 22 964036 1010 1 1 0 0 1 
-702.822 9.7257 -50 -0.0609649 -0.016572 0.542139 17.9089 22 964370 1001 1 1 0.36772 0.36772 5 
1673.98 135.021 -50 0.499287 0.0136897 1.57783 18.5981 22 964787 1001 1 1 0 0 1 
-290.598 -1533.22 -50 -0.0364761 -0.238489 0.755555 18.4516 22 965659 1001 1 1 0.496226 0.496226 9 
-289.539 -94.1674 -50 -0.0106614 -0.00882253 0.473444 17.7295 22 981957 1001 1 1 0.294597 0.294597 2 
1589.78 1889.2 -50 0.138659 0.214022 0.473699 20.8246 22 982155 1001 1 1 0.456121 0.456121 8 
-96.0898 251.673 -50 0.0220283 0.0613693 0.920333 17.7892 22 984150 1001 1 1 0.824776 0.824776 6 
-573.598 -457.219 -50 -0.0617633 -0.0936382 0.659859 18.9081 22 986014 1001 1 1 0.281013 0.281013 2 
364.196 519.874 -50 0.0324847 0.0376085 0.461205 17.8139 22 988761 1001 1 1 0.282977 0.282977 2 
1716.49 -974.803 -50 0.309684 -0.177674 0.854104 18.8479 22 989082 1006 1 1 0 0 1 
-1229.59 211.071 -50 -0.153812 0.0277362 0.488332 18.5889 22 991654 1001 1 1 0.332219 0.332219 5 
193.233 -1713.34 -50 0.0279452 -0.224993 0.633202 18.585 22 992745 1001 1 1 0 0 1 
270.539 -667.944 -50 0.0295707 -0.0723472 0.506666 17.8255 22 997414 1001 1 1 0 0 1 
-1689.16 -23.9227 -50 -0.117889 -0.00850811 0.336828 18.7768 22 999791 1009 1 1 0.0544881 0.0544881 2 
