# mesh name: dosimeterMesh
# primitive scorer name: nOfTrackNeutron
# iX, iY, iZ, total(value) , total(val^2), entry
14,11,27,9382,23898,5602
14,11,28,8817,21981,5314
14,11,29,8635,21947,5188
14,11,30,8614,21936,5120
14,11,31,7932,19726,4836
14,11,32,7477,17959,4663
14,11,33,7591,18707,4652
14,11,34,7368,20232,4229
14,11,35,7779,33371,2969
14,11,36,2665,17647,645
14,11,37,345,1771,105
14,11,38,57,81,47
14,11,39,43,189,15
14,12,0,7,17,3
14,12,1,11,31,5
14,12,2,32,150,10
14,12,3,148,1072,30
14,12,4,1032,6626,254
14,12,5,3889,16447,1438
14,12,6,4627,15935,2161
14,12,7,4599,15631,2271
14,12,8,4955,16053,2433
14,12,9,5147,17151,2567
14,12,10,5313,17753,2642
14,12,11,5718,20580,2712
14,12,12,5999,20663,2868
14,12,13,6271,21701,3059
14,12,14,6298,21376,3066
14,12,15,6667,22579,3210
14,12,16,6587,22803,3169
14,12,17,6602,22444,3182
14,12,18,6858,23536,3287
14,12,19,6977,23523,3349
14,12,20,7225,24099,3510
14,12,21,7457,25295,3561
14,12,22,8149,27775,3861
14,12,23,8615,30849,4000
14,12,24,8829,31177,4135
14,12,25,8771,30427,4192
14,12,26,8851,31563,4224
14,12,27,8618,29494,4221
14,12,28,8040,26620,3952
14,12,29,7740,25948,3791
14,12,30,7842,27842,3770
14,12,31,7432,24546,3650
14,12,32,6856,23264,3441
14,12,33,6989,23153,3457
14,12,34,6633,22671,3211
14,12,35,6374,31052,2201
14,12,36,2017,13609,481
14,12,37,225,1015,76
14,12,38,60,110,42
14,12,39,46,184,16
14,13,0,4,8,2
14,13,1,8,12,6
14,13,2,20,112,4
14,13,3,110,736,25
14,13,4,568,3592,136
14,13,5,2211,11917,656
14,13,6,2971,15459,988
14,13,7,3128,15648,1071
14,13,8,3255,16489,1113
14,13,9,3343,15527,1150
14,13,10,3367,16225,1192
14,13,11,3766,19666,1249
14,13,12,3775,17557,1301
14,13,13,4195,21075,1427
14,13,14,4220,21062,1425
14,13,15,4479,21329,1552
14,13,16,4451,22017,1550
14,13,17,4671,23491,1565
14,13,18,4810,22892,1626
14,13,19,4788,23996,1622
14,13,20,4982,24528,1677
14,13,21,5188,25138,1760
14,13,22,5422,26456,1860
14,13,23,6199,32221,2084
14,13,24,6332,31066,2140
14,13,25,6144,29576,2100
14,13,26,6155,30391,2068
14,13,27,5627,27697,1927
14,13,28,5654,27910,1887
14,13,29,5288,25224,1806
14,13,30,5116,24348,1763
14,13,31,5179,27609,1706
14,13,32,4687,21803,1623
14,13,33,4611,21729,1590
14,13,34,4380,19292,1530
14,13,35,3488,19860,1017
14,13,36,1125,8811,249
14,13,37,218,1156,61
14,13,38,63,99,46
14,13,39,43,175,14
14,14,0,8,14,5
14,14,1,12,18,9
14,14,2,20,98,5
14,14,3,23,85,8
14,14,4,172,1060,44
14,14,5,573,3863,141
14,14,6,754,5314,177
14,14,7,733,3897,204
14,14,8,829,5263,214
14,14,9,874,5404,216
14,14,10,950,6472,234
14,14,11,959,6183,234
14,14,12,969,5701,258
14,14,13,1096,6310,289
14,14,14,1122,7052,290
14,14,15,1295,8225,320
14,14,16,1295,8607,327
14,14,17,1387,9169,350
14,14,18,1370,8826,359
14,14,19,1598,10810,384
14,14,20,1482,9496,386
14,14,21,1577,9595,380
14,14,22,1570,9998,395
14,14,23,1809,11997,459
14,14,24,1859,13167,425
14,14,25,1787,11417,448
14,14,26,1879,13079,452
14,14,27,1659,10695,429
14,14,28,1687,11171,417
14,14,29,1439,8579,367
14,14,30,1474,9874,373
14,14,31,1502,11628,349
14,14,32,1312,8066,353
14,14,33,1377,9685,363
14,14,34,1340,8368,334
14,14,35,963,6251,247
14,14,36,421,2939,99
14,14,37,84,450,26
14,14,38,44,68,32
14,14,39,24,64,10
14,15,0,8,18,4
14,15,1,10,12,9
14,15,2,17,89,5
14,15,3,18,62,6
14,15,4,30,114,10
14,15,5,83,427,22
14,15,6,106,516,37
14,15,7,129,519,43
14,15,8,198,1256,54
14,15,9,164,730,54
14,15,10,172,1238,48
14,15,11,161,799,51
14,15,12,224,1430,56
14,15,13,266,1826,73
14,15,14,216,1258,61
14,15,15,222,1488,55
14,15,16,315,2043,78
14,15,17,316,1894,85
14,15,18,268,1412,77
14,15,19,318,1892,88
14,15,20,251,1039,90
14,15,21,303,1483,88
14,15,22,357,1987,95
14,15,23,358,2000,98
14,15,24,317,1755,97
14,15,25,320,1544,98
14,15,26,364,2260,100
14,15,27,351,2149,92
14,15,28,278,1264,91
14,15,29,343,2243,87
14,15,30,293,1749,74
14,15,31,189,949,55
14,15,32,238,1182,70
14,15,33,247,1543,66
14,15,34,257,1559,71
14,15,35,205,1271,51
14,15,36,103,603,27
14,15,37,68,226,29
14,15,38,33,55,23
14,15,39,17,49,7
14,16,0,2,4,1
14,16,1,7,9,6
14,16,2,14,48,7
14,16,3,17,45,10
14,16,4,15,23,11
14,16,5,35,91,21
14,16,6,26,44,20
14,16,7,38,96,22
14,16,8,34,72,22
14,16,9,29,51,21
14,16,10,25,41,18
14,16,11,48,138,25
14,16,12,36,158,21
14,16,13,31,65,20
14,16,14,50,172,28
14,16,15,53,135,30
14,16,16,54,116,33
14,16,17,61,259,26
14,16,18,50,138,31
14,16,19,56,140,32
14,16,20,56,136,36
14,16,21,63,295,31
14,16,22,47,111,29
14,16,23,48,70,38
14,16,24,59,117,38
14,16,25,55,131,31
14,16,26,51,83,36
14,16,27,49,111,30
14,16,28,51,93,35
14,16,29,52,134,29
14,16,30,45,95,30
14,16,31,46,154,24
14,16,32,49,121,34
14,16,33,44,68,35
14,16,34,32,46,25
14,16,35,32,82,18
14,16,36,26,60,16
14,16,37,34,112,20
14,16,38,35,67,23
14,16,39,23,77,8
14,17,0,7,13,4
14,17,1,11,17,8
14,17,2,8,8,8
14,17,3,18,20,17
14,17,4,22,24,21
14,17,5,15,15,15
14,17,6,15,19,13
14,17,7,22,22,22
14,17,8,24,28,22
14,17,9,21,23,20
14,17,10,27,29,26
14,17,11,32,36,30
14,17,12,32,34,31
14,17,13,29,31,28
14,17,14,31,39,28
14,17,15,36,38,35
14,17,16,28,36,25
14,17,17,23,25,22
14,17,18,35,37,34
14,17,19,26,30,24
14,17,20,40,42,39
14,17,21,35,41,32
14,17,22,31,33,30
14,17,23,53,55,52
14,17,24,51,63,46
14,17,25,41,45,39
14,17,26,44,54,40
14,17,27,36,48,31
14,17,28,35,41,32
14,17,29,39,45,36
14,17,30,40,46,37
14,17,31,28,30,27
14,17,32,30,32,29
14,17,33,26,26,26
14,17,34,31,39,27
14,17,35,27,29,26
14,17,36,19,19,19
14,17,37,15,19,13
14,17,38,20,26,17
14,17,39,4,8,2
14,18,0,7,15,4
14,18,1,7,11,5
14,18,2,8,8,8
14,18,3,12,16,10
14,18,4,17,23,14
14,18,5,18,24,15
14,18,6,19,29,14
14,18,7,23,31,19
14,18,8,17,21,15
14,18,9,18,22,16
14,18,10,25,33,21
14,18,11,27,35,23
14,18,12,29,37,25
14,18,13,27,35,23
14,18,14,33,49,26
14,18,15,53,85,39
14,18,16,34,46,28
14,18,17,18,24,15
14,18,18,34,42,30
14,18,19,20,26,17
14,18,20,27,35,23
14,18,21,38,56,29
14,18,22,38,56,29
14,18,23,35,49,28
14,18,24,46,80,35
14,18,25,46,72,34
14,18,26,42,58,34
14,18,27,35,55,26
14,18,28,40,58,31
14,18,29,48,78,36
14,18,30,39,53,32
14,18,31,37,51,31
14,18,32,49,75,37
14,18,33,35,63,25
14,18,34,31,49,23
14,18,35,28,42,21
14,18,36,15,19,13
14,18,37,11,15,9
14,18,38,11,19,8
14,18,39,4,8,2
14,19,0,2,4,1
14,19,1,2,4,1
14,19,2,1,1,1
14,19,3,6,10,4
14,19,4,5,9,3
14,19,5,9,17,5
14,19,6,10,20,5
14,19,7,6,12,3
14,19,8,7,13,4
14,19,9,14,62,5
14,19,10,21,89,7
14,19,11,19,67,7
14,19,12,7,13,4
14,19,13,10,20,5
14,19,14,22,130,7
14,19,15,55,283,19
14,19,16,23,107,9
14,19,17,13,37,5
14,19,18,13,33,6
14,19,19,8,14,5
14,19,20,11,37,4
14,19,21,20,46,10
14,19,22,21,39,12
14,19,23,22,58,10
14,19,24,33,135,12
14,19,25,22,48,12
14,19,26,35,111,14
14,19,27,13,25,7
14,19,28,17,43,8
14,19,29,26,60,12
14,19,30,18,52,7
14,19,31,23,61,10
14,19,32,32,60,19
14,19,33,22,74,9
14,19,34,14,28,7
14,19,35,11,21,6
14,19,36,7,13,4
14,19,37,5,9,3
14,19,38,3,5,2
14,19,39,0,0,0
15,0,0,0,0,0
15,0,1,4,6,3
15,0,2,11,39,4
15,0,3,2,2,2
15,0,4,8,16,4
15,0,5,0,0,0
15,0,6,18,34,10
15,0,7,11,45,4
15,0,8,16,40,7
15,0,9,12,34,5
15,0,10,13,33,6
15,0,11,22,78,8
15,0,12,16,38,8
15,0,13,31,87,13
15,0,14,26,158,8
15,0,15,37,165,15
15,0,16,27,171,10
15,0,17,13,47,6
15,0,18,35,123,14
15,0,19,46,212,16
15,0,20,55,235,20
15,0,21,33,71,17
15,0,22,37,87,18
15,0,23,41,111,19
15,0,24,44,252,16
15,0,25,52,190,21
15,0,26,65,245,26
15,0,27,39,179,13
15,0,28,48,206,18
15,0,29,27,129,10
15,0,30,36,114,15
15,0,31,60,282,21
15,0,32,42,290,13
15,0,33,33,289,7
15,0,34,19,33,12
15,0,35,30,86,14
15,0,36,25,105,9
15,0,37,30,114,12
15,0,38,7,13,4
15,0,39,0,0,0
15,1,0,8,16,4
15,1,1,9,15,6
15,1,2,12,18,10
15,1,3,11,13,10
15,1,4,19,39,12
15,1,5,14,16,13
15,1,6,40,60,30
15,1,7,28,42,22
15,1,8,38,58,29
15,1,9,31,37,28
15,1,10,37,69,26
15,1,11,35,59,26
15,1,12,50,68,41
15,1,13,52,78,40
15,1,14,45,61,38
15,1,15,49,75,40
15,1,16,47,83,35
15,1,17,41,47,38
15,1,18,63,83,53
15,1,19,62,92,50
15,1,20,85,149,59
15,1,21,72,114,53
15,1,22,66,116,46
15,1,23,72,140,47
15,1,24,69,101,55
15,1,25,91,147,68
15,1,26,96,154,73
15,1,27,56,78,45
15,1,28,61,101,45
15,1,29,51,67,44
15,1,30,63,95,51
15,1,31,79,145,57
15,1,32,52,76,41
15,1,33,46,68,37
15,1,34,57,81,45
15,1,35,55,99,40
15,1,36,52,98,35
15,1,37,43,97,27
15,1,38,24,40,17
15,1,39,8,14,5
15,2,0,2,4,1
15,2,1,5,7,4
15,2,2,19,83,6
15,2,3,18,154,5
15,2,4,27,99,10
15,2,5,62,244,21
15,2,6,81,315,34
15,2,7,74,220,31
15,2,8,95,383,35
15,2,9,92,650,34
15,2,10,99,479,35
15,2,11,97,353,44
15,2,12,206,1400,60
15,2,13,147,673,52
15,2,14,149,877,55
15,2,15,121,461,50
15,2,16,139,793,53
15,2,17,128,518,49
15,2,18,145,499,60
15,2,19,161,621,66
15,2,20,184,910,68
15,2,21,196,898,76
15,2,22,180,856,63
15,2,23,195,1375,69
15,2,24,206,978,71
15,2,25,229,1025,78
15,2,26,262,1246,85
15,2,27,242,1184,83
15,2,28,264,1426,83
15,2,29,212,854,75
15,2,30,150,666,56
15,2,31,185,871,72
15,2,32,197,929,71
15,2,33,153,731,55
15,2,34,129,569,51
15,2,35,138,594,57
15,2,36,83,313,38
15,2,37,40,108,21
15,2,38,27,43,20
15,2,39,13,29,6
15,3,0,7,49,1
15,3,1,4,6,3
15,3,2,14,68,3
15,3,3,16,38,8
15,3,4,99,523,28
15,3,5,362,2262,100
15,3,6,673,4283,166
15,3,7,752,4406,189
15,3,8,621,3697,161
15,3,9,618,3930,156
15,3,10,656,3800,178
15,3,11,872,5568,229
15,3,12,1135,8635,254
15,3,13,1093,7409,265
15,3,14,1134,8096,257
15,3,15,1053,6821,267
15,3,16,1076,7118,262
15,3,17,981,6113,259
15,3,18,1057,6749,267
15,3,19,1262,8042,308
15,3,20,1177,6777,306
15,3,21,1287,8451,304
15,3,22,1470,9172,365
15,3,23,1540,10964,374
15,3,24,1376,8484,359
15,3,25,1600,10826,390
15,3,26,1644,11108,399
15,3,27,1489,9887,358
15,3,28,1464,9622,352
15,3,29,1399,10321,316
15,3,30,1265,7641,319
15,3,31,1279,7849,317
15,3,32,1166,7438,285
15,3,33,990,7036,244
15,3,34,1085,7509,265
15,3,35,801,5203,198
15,3,36,241,1289,71
15,3,37,62,278,22
15,3,38,26,30,24
15,3,39,11,23,6
15,4,0,16,256,1
15,4,1,2,2,2
15,4,2,9,19,5
15,4,3,55,283,14
15,4,4,365,2491,89
15,4,5,1744,8806,533
15,4,6,2506,11370,851
15,4,7,2800,13264,952
15,4,8,2840,13526,942
15,4,9,2741,12297,927
15,4,10,2869,12353,1014
15,4,11,3374,16360,1157
15,4,12,3823,19309,1235
15,4,13,4128,20068,1335
15,4,14,4214,19784,1409
15,4,15,4099,17887,1441
15,4,16,4118,18306,1408
15,4,17,4375,20885,1471
15,4,18,4409,21929,1454
15,4,19,4373,20709,1477
15,4,20,4594,20926,1556
15,4,21,5002,25966,1610
15,4,22,5614,29484,1764
15,4,23,5690,28270,1855
15,4,24,5966,29074,1963
15,4,25,5998,28486,2017
15,4,26,5771,28801,1875
15,4,27,5631,27521,1833
15,4,28,5372,26648,1723
15,4,29,4868,22998,1654
15,4,30,4694,22400,1561
15,4,31,4608,23202,1485
15,4,32,4405,21495,1428
15,4,33,4296,20078,1459
15,4,34,4167,19495,1385
15,4,35,2947,15183,907
15,4,36,850,5022,217
15,4,37,122,408,49
15,4,38,42,56,35
15,4,39,23,79,10
15,5,0,0,0,0
15,5,1,0,0,0
15,5,2,29,201,6
15,5,3,60,228,19
15,5,4,452,2598,123
15,5,5,2459,12427,785
15,5,6,3220,13670,1177
15,5,7,3497,14645,1305
15,5,8,3556,14550,1314
15,5,9,3678,14990,1361
15,5,10,4105,17599,1468
15,5,11,4530,20936,1601
15,5,12,4822,20814,1748
15,5,13,4911,21593,1774
15,5,14,5144,22744,1849
15,5,15,5690,24006,2074
15,5,16,5847,24605,2125
15,5,17,5993,26705,2155
15,5,18,5922,25736,2115
15,5,19,6300,29546,2204
15,5,20,6342,28014,2316
15,5,21,6764,33098,2338
15,5,22,7542,35042,2645
15,5,23,7593,33469,2729
15,5,24,8130,36474,2889
15,5,25,7930,34704,2839
15,5,26,7484,32374,2700
15,5,27,7209,32447,2552
15,5,28,6889,32341,2411
15,5,29,6385,29299,2259
15,5,30,6203,28239,2208
15,5,31,5681,23991,2081
15,5,32,5252,21148,1958
15,5,33,5180,20996,1944
15,5,34,5183,22103,1908
15,5,35,3887,19889,1228
15,5,36,1129,6831,301
15,5,37,178,1112,50
15,5,38,58,84,46
15,5,39,19,33,12
15,6,0,0,0,0
15,6,1,3,3,3
15,6,2,19,71,7
15,6,3,113,803,24
15,6,4,517,3041,141
15,6,5,2499,12205,786
15,6,6,3316,14352,1182
15,6,7,3530,15900,1281
15,6,8,3751,15351,1436
15,6,9,3881,16431,1430
15,6,10,4528,20436,1631
15,6,11,4647,19869,1682
15,6,12,4863,20933,1788
15,6,13,5189,22177,1879
15,6,14,5825,26257,2061
15,6,15,6046,27214,2147
15,6,16,6409,28877,2300
15,6,17,6758,30788,2399
15,6,18,7246,32658,2550
15,6,19,7735,34375,2752
15,6,20,7604,33434,2733
15,6,21,7522,34158,2651
15,6,22,8000,35296,2834
15,6,23,8122,34240,2955
15,6,24,8317,36429,2991
15,6,25,8565,38821,3012
15,6,26,8165,37357,2863
15,6,27,7549,34451,2674
15,6,28,7020,33176,2453
15,6,29,6459,28397,2367
15,6,30,6372,27926,2335
15,6,31,5969,25751,2164
15,6,32,5586,23308,2102
15,6,33,5771,25745,2093
15,6,34,5561,24485,2013
15,6,35,4312,22590,1334
15,6,36,1246,8294,312
15,6,37,180,778,61
15,6,38,59,93,43
15,6,39,28,56,15
15,7,0,3,5,2
15,7,1,9,13,7
15,7,2,21,69,9
15,7,3,129,739,33
15,7,4,619,3717,157
15,7,5,2412,12006,774
15,7,6,3441,15035,1245
15,7,7,3642,14920,1349
15,7,8,3754,15304,1418
15,7,9,3900,16520,1461
15,7,10,4346,18740,1599
15,7,11,4427,17959,1667
15,7,12,5014,22270,1802
15,7,13,5248,22090,1955
15,7,14,5840,26594,2061
15,7,15,6275,27937,2223
15,7,16,6642,28990,2396
15,7,17,7134,30620,2551
15,7,18,7889,34723,2801
15,7,19,8555,38541,2987
15,7,20,8085,36433,2859
15,7,21,7893,34173,2818
15,7,22,8104,35510,2902
15,7,23,8727,37609,3126
15,7,24,8439,36539,3050
15,7,25,8558,37910,3070
15,7,26,8027,35947,2859
15,7,27,7517,32405,2717
15,7,28,7015,29201,2606
15,7,29,6726,29256,2449
15,7,30,6510,29132,2307
15,7,31,6118,27038,2231
15,7,32,5932,26166,2156
15,7,33,5966,28330,2102
15,7,34,5962,26252,2107
15,7,35,4594,23454,1407
15,7,36,1290,7584,346
15,7,37,204,992,67
15,7,38,53,91,36
15,7,39,27,75,13
15,8,0,6,20,2
15,8,1,11,25,7
15,8,2,20,50,9
15,8,3,133,799,34
15,8,4,597,4479,145
15,8,5,2416,12916,769
15,8,6,3505,14889,1272
15,8,7,3436,14540,1265
15,8,8,3828,17494,1379
15,8,9,3985,16015,1510
15,8,10,4157,16661,1587
15,8,11,4690,19438,1752
15,8,12,5319,23183,1944
15,8,13,5738,25422,2039
15,8,14,5753,25209,2082
15,8,15,6245,27545,2261
15,8,16,6600,29768,2373
15,8,17,7395,33433,2600
15,8,18,7922,36800,2774
15,8,19,8665,41889,3020
15,8,20,8242,35888,2938
15,8,21,7699,33919,2747
15,8,22,8054,34700,2895
15,8,23,8731,38115,3062
15,8,24,8828,41098,3082
15,8,25,8657,37895,3086
15,8,26,8137,36187,2938
15,8,27,7362,32942,2618
15,8,28,6837,29381,2473
15,8,29,6667,28683,2448
15,8,30,6361,27075,2333
15,8,31,5849,26947,2092
15,8,32,5898,25510,2152
15,8,33,5818,25580,2085
15,8,34,5589,25759,1993
15,8,35,4539,23249,1407
15,8,36,1392,9586,329
15,8,37,242,1700,64
15,8,38,52,86,36
15,8,39,32,112,14
15,9,0,1,1,1
15,9,1,6,6,6
15,9,2,23,87,9
15,9,3,130,820,29
15,9,4,741,5583,171
15,9,5,2701,13689,849
15,9,6,3448,14934,1253
15,9,7,3461,14309,1288
15,9,8,3551,15651,1308
15,9,9,3863,16005,1433
15,9,10,4025,16799,1501
15,9,11,4448,18816,1631
15,9,12,4604,20048,1691
15,9,13,5367,22303,2006
15,9,14,5605,24205,2058
15,9,15,5976,27666,2117
15,9,16,6237,27711,2230
15,9,17,6770,30244,2413
15,9,18,6954,31576,2461
15,9,19,7228,31834,2592
15,9,20,7192,30938,2619
15,9,21,7440,32468,2614
15,9,22,7736,33438,2796
15,9,23,7962,34096,2866
15,9,24,8063,35897,2913
15,9,25,8153,36273,2919
15,9,26,7919,34837,2819
15,9,27,7331,31639,2623
15,9,28,7099,30271,2591
15,9,29,6639,28309,2423
15,9,30,6187,25065,2317
15,9,31,6050,27702,2177
15,9,32,5565,23395,2073
15,9,33,5716,24606,2053
15,9,34,5474,24068,1992
15,9,35,4459,24165,1357
15,9,36,1463,9849,358
15,9,37,173,825,62
15,9,38,75,139,51
15,9,39,62,258,22
15,10,0,1,1,1
15,10,1,4,6,3
15,10,2,19,261,3
15,10,3,74,532,15
15,10,4,647,4453,158
15,10,5,2386,11018,782
15,10,6,3290,13292,1242
15,10,7,3495,14423,1271
15,10,8,3615,14853,1331
15,10,9,3796,16960,1324
15,10,10,4062,17470,1481
15,10,11,4178,18600,1493
15,10,12,4554,19252,1671
15,10,13,4952,20536,1822
15,10,14,5457,23475,1949
15,10,15,5416,23878,1898
15,10,16,5715,25763,1996
15,10,17,5880,27210,1999
15,10,18,6197,28531,2144
15,10,19,6386,27894,2253
15,10,20,6416,28058,2302
15,10,21,6806,30960,2376
15,10,22,6973,30951,2475
15,10,23,7504,33878,2661
15,10,24,7537,35435,2602
15,10,25,7724,34874,2691
15,10,26,7360,33762,2551
15,10,27,6854,30598,2402
15,10,28,6526,28346,2345
15,10,29,6211,27439,2251
15,10,30,6411,28713,2261
15,10,31,5917,26373,2107
15,10,32,5497,24517,1942
15,10,33,5394,24154,1883
15,10,34,5203,22327,1889
15,10,35,4337,22657,1326
15,10,36,1365,8923,330
15,10,37,201,817,72
15,10,38,70,114,52
15,10,39,54,190,19
15,11,0,2,4,1
15,11,1,3,5,2
15,11,2,1,1,1
15,11,3,28,110,10
15,11,4,436,2816,105
15,11,5,1761,9265,518
15,11,6,2456,12876,742
15,11,7,2567,14371,758
15,11,8,2780,14604,845
15,11,9,2754,12570,884
15,11,10,2899,15555,869
15,11,11,2994,14378,951
15,11,12,3498,18016,1074
15,11,13,3614,18642,1139
15,11,14,3848,19174,1200
15,11,15,4230,22204,1301
15,11,16,4213,20967,1294
15,11,17,4324,22112,1324
15,11,18,4473,22209,1379
15,11,19,4636,25480,1372
15,11,20,4944,26030,1477
15,11,21,4963,26495,1485
15,11,22,5346,27476,1612
15,11,23,5776,28594,1736
15,11,24,5942,32846,1733
15,11,25,5802,31688,1707
15,11,26,5527,28157,1700
15,11,27,5362,27796,1632
15,11,28,4911,25307,1528
15,11,29,4755,25523,1439
15,11,30,4956,26558,1456
15,11,31,4381,22717,1343
15,11,32,4242,22964,1262
15,11,33,4266,23366,1262
15,11,34,4052,22656,1188
15,11,35,3003,17231,838
15,11,36,979,7047,236
15,11,37,184,850,56
15,11,38,37,53,29
15,11,39,15,43,7
15,12,0,3,5,2
15,12,1,5,7,4
15,12,2,19,151,4
15,12,3,52,422,11
15,12,4,328,2138,76
15,12,5,931,6439,223
15,12,6,1310,7820,349
15,12,7,1340,9158,327
15,12,8,1604,10746,402
15,12,9,1612,10522,402
15,12,10,1696,11464,423
15,12,11,1855,13177,442
15,12,12,1752,10062,468
15,12,13,1987,12603,494
15,12,14,2038,13092,509
15,12,15,2075,13451,540
15,12,16,2021,12075,535
15,12,17,2217,14061,546
15,12,18,2434,15682,612
15,12,19,2381,15057,598
15,12,20,2348,14256,602
15,12,21,2588,17224,623
15,12,22,2698,15846,704
15,12,23,3204,20220,778
15,12,24,3140,21232,798
15,12,25,2992,19326,749
15,12,26,2883,17897,730
15,12,27,2854,19666,699
15,12,28,2593,16469,667
15,12,29,2293,13647,607
15,12,30,2539,16147,656
15,12,31,2445,16041,616
15,12,32,2161,14131,523
15,12,33,2274,14444,561
15,12,34,2160,14448,530
15,12,35,1626,10892,413
15,12,36,555,3791,136
15,12,37,128,694,37
15,12,38,41,61,32
15,12,39,17,33,9
15,13,0,4,8,2
15,13,1,9,13,7
15,13,2,23,157,5
15,13,3,21,71,7
15,13,4,157,1055,36
15,13,5,427,3179,92
15,13,6,449,2869,120
15,13,7,516,3156,132
15,13,8,622,4626,150
15,13,9,612,3712,156
15,13,10,574,3214,152
15,13,11,627,4329,156
15,13,12,757,5413,177
15,13,13,801,5917,188
15,13,14,870,5498,217
15,13,15,796,4652,206
15,13,16,811,5597,201
15,13,17,871,5977,210
15,13,18,853,5341,219
15,13,19,926,5310,246
15,13,20,898,5900,228
15,13,21,916,5622,231
15,13,22,1029,6555,251
15,13,23,1138,7650,289
15,13,24,1227,8051,288
15,13,25,1127,7189,286
15,13,26,1120,6846,286
15,13,27,1052,6874,263
15,13,28,995,6077,260
15,13,29,910,5336,236
15,13,30,935,5763,237
15,13,31,943,5989,239
15,13,32,795,4801,205
15,13,33,932,5994,216
15,13,34,892,5902,210
15,13,35,625,4125,147
15,13,36,249,1555,64
15,13,37,75,327,26
15,13,38,33,47,26
15,13,39,20,40,11
15,14,0,4,8,2
15,14,1,6,8,5
15,14,2,17,75,6
15,14,3,14,44,5
15,14,4,74,402,19
15,14,5,112,1004,26
15,14,6,95,473,31
15,14,7,124,490,43
15,14,8,150,1230,41
15,14,9,188,1086,48
15,14,10,156,852,47
15,14,11,153,751,48
15,14,12,234,1524,61
15,14,13,260,1652,62
15,14,14,214,1070,65
15,14,15,222,1064,67
15,14,16,225,995,71
15,14,17,244,1672,63
15,14,18,240,1252,68
15,14,19,351,2215,86
15,14,20,372,2400,95
15,14,21,236,1078,78
15,14,22,285,1753,71
15,14,23,313,1725,93
15,14,24,381,2815,89
15,14,25,345,2157,91
15,14,26,297,1471,89
15,14,27,255,1405,76
15,14,28,307,1833,92
15,14,29,258,1168,84
15,14,30,248,1136,75
15,14,31,294,1770,69
15,14,32,233,1139,75
15,14,33,302,1984,79
15,14,34,345,2613,76
15,14,35,181,801,56
15,14,36,76,342,25
15,14,37,34,94,17
15,14,38,35,53,26
15,14,39,29,141,8
15,15,0,4,8,2
15,15,1,9,17,6
15,15,2,17,61,8
15,15,3,6,8,5
15,15,4,11,25,7
15,15,5,23,45,15
15,15,6,40,114,23
15,15,7,43,141,23
15,15,8,55,179,26
15,15,9,63,229,29
15,15,10,40,108,23
15,15,11,31,77,18
15,15,12,61,201,28
15,15,13,66,300,28
15,15,14,58,138,33
15,15,15,47,107,29
15,15,16,63,165,37
15,15,17,64,164,36
15,15,18,71,257,31
15,15,19,69,251,32
15,15,20,86,416,38
15,15,21,63,203,32
15,15,22,77,219,38
15,15,23,97,345,44
15,15,24,86,316,37
15,15,25,74,180,45
15,15,26,78,258,38
15,15,27,89,303,48
15,15,28,80,252,42
15,15,29,64,180,32
15,15,30,87,353,36
15,15,31,43,121,23
15,15,32,69,273,32
15,15,33,62,136,37
15,15,34,61,199,32
15,15,35,46,120,28
15,15,36,38,62,29
15,15,37,29,53,21
15,15,38,23,29,20
15,15,39,17,85,5
15,16,0,2,4,1
15,16,1,9,13,7
15,16,2,9,9,9
15,16,3,13,13,13
15,16,4,15,17,14
15,16,5,26,26,26
15,16,6,21,21,21
15,16,7,18,18,18
15,16,8,21,29,17
15,16,9,20,22,19
15,16,10,21,23,20
15,16,11,26,30,24
15,16,12,31,39,27
15,16,13,27,29,26
15,16,14,37,39,36
15,16,15,37,49,32
15,16,16,40,40,40
15,16,17,38,40,37
15,16,18,36,46,32
15,16,19,40,46,37
15,16,20,40,48,36
15,16,21,36,40,34
15,16,22,37,47,33
15,16,23,44,46,43
15,16,24,36,38,35
15,16,25,44,50,41
15,16,26,38,40,37
15,16,27,43,49,40
15,16,28,28,28,28
15,16,29,40,46,37
15,16,30,32,36,30
15,16,31,25,25,25
15,16,32,35,43,32
15,16,33,33,41,29
15,16,34,33,37,31
15,16,35,25,25,25
15,16,36,23,27,21
15,16,37,34,40,31
15,16,38,39,59,29
15,16,39,29,85,12
15,17,0,6,26,2
15,17,1,12,16,10
15,17,2,7,9,6
15,17,3,5,5,5
15,17,4,21,23,20
15,17,5,16,18,15
15,17,6,13,15,12
15,17,7,17,19,16
15,17,8,20,22,19
15,17,9,14,14,14
15,17,10,17,17,17
15,17,11,30,32,29
15,17,12,39,49,34
15,17,13,43,57,37
15,17,14,39,45,36
15,17,15,32,36,30
15,17,16,34,36,33
15,17,17,31,33,30
15,17,18,31,33,30
15,17,19,36,44,32
15,17,20,41,43,40
15,17,21,43,53,39
15,17,22,35,39,33
15,17,23,41,45,39
15,17,24,37,41,35
15,17,25,26,26,26
15,17,26,38,44,35
15,17,27,51,65,45
15,17,28,40,48,37
15,17,29,35,37,34
15,17,30,40,44,38
15,17,31,22,24,21
15,17,32,26,26,26
15,17,33,30,36,27
15,17,34,36,38,35
15,17,35,25,25,25
15,17,36,24,26,23
15,17,37,26,28,25
15,17,38,23,29,20
15,17,39,6,10,4
15,18,0,16,56,6
15,18,1,15,27,10
15,18,2,13,19,10
15,18,3,4,4,4
15,18,4,11,15,9
